2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - use device 0
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - gt_file_or_folder: /mnt/f/data/xianjin_data/ane_seg
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - pred_file_or_folder: /home/ubuntu/codes/MyMedicalZoo/output/XJTsN/refined
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - mask or probability distribution: mask
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - Begin to scan gt_folder_or_file /mnt/f/data/xianjin_data/ane_seg...
2022-02-11 15:25:43 [MainThread] INFO [StudyEvaluater] - Begin to scan pred_folder_or_file /home/ubuntu/codes/MyMedicalZoo/output/XJTsN/refined...
2022-02-11 15:25:44 [MainThread] INFO [StudyEvaluater] - instance number: 563. start evaluating...
2022-02-11 15:26:07 [MainThread] INFO [StudyEvaluater] - (1 in 563) XJTr0000:	ap: 0.4933	auc: 0.6399	precision: 0.8468	recall: 0.2798	sensitivity: 0.2798	specificity: 1.0000	dsc: 0.4206	hd95: 17.7465	tp: 785	fp: 142	fn: 2021	tn: 46134396	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:06:08 [MainThread] INFO [StudyEvaluater] - (209 in 563) XJTr0209:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 72.5048	tp: 0	fp: 45	fn: 160	tn: 67895091	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 18:06:45 [MainThread] INFO [StudyEvaluater] - (210 in 563) XJTr0210:	ap: 0.1139	auc: 0.5277	precision: 0.2000	recall: 0.0554	sensitivity: 0.0554	specificity: 1.0000	dsc: 0.0868	hd95: 38.1582	tp: 51	fp: 204	fn: 869	tn: 67894172	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:07:01 [MainThread] INFO [StudyEvaluater] - (211 in 563) XJTr0211:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 60	tn: 68157380	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:07:39 [MainThread] INFO [StudyEvaluater] - (212 in 563) XJTr0212:	ap: 0.5088	auc: 0.7333	precision: 0.7844	recall: 0.4666	sensitivity: 0.4666	specificity: 1.0000	dsc: 0.5851	hd95: 58.6502	tp: 2477	fp: 681	fn: 2832	tn: 68413594	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 18:08:17 [MainThread] INFO [StudyEvaluater] - (213 in 563) XJTr0214:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 21.0047	tp: 0	fp: 72	fn: 530	tn: 68943270	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 18:08:33 [MainThread] INFO [StudyEvaluater] - (214 in 563) XJTr0215:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 123	tn: 69205893	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:09:12 [MainThread] INFO [StudyEvaluater] - (215 in 563) XJTr0216:	ap: 0.5084	auc: 0.5412	precision: 0.9756	recall: 0.0824	sensitivity: 0.0824	specificity: 1.0000	dsc: 0.1519	hd95: 5.0049	tp: 120	fp: 3	fn: 1337	tn: 69466700	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 18:09:27 [MainThread] INFO [StudyEvaluater] - (216 in 563) XJTr0217:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 154	tn: 69468006	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:09:43 [MainThread] INFO [StudyEvaluater] - (217 in 563) XJTr0218:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 303	tn: 69467857	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:10:24 [MainThread] INFO [StudyEvaluater] - (218 in 563) XJTr0219:	ap: 0.6323	auc: 0.8137	precision: 0.9508	recall: 0.6275	sensitivity: 0.6275	specificity: 1.0000	dsc: 0.7560	hd95: 2.5000	tp: 2166	fp: 112	fn: 1286	tn: 70251028	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 18:10:40 [MainThread] INFO [StudyEvaluater] - (219 in 563) XJTr0220:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 198	tn: 71040826	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:11:20 [MainThread] INFO [StudyEvaluater] - (220 in 563) XJTr0221:	ap: 0.3631	auc: 0.7275	precision: 0.4988	recall: 0.4550	sensitivity: 0.4550	specificity: 1.0000	dsc: 0.4759	hd95: 65.2081	tp: 202	fp: 203	fn: 242	tn: 71302521	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 18:11:36 [MainThread] INFO [StudyEvaluater] - (221 in 563) XJTr0222:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 167	tn: 72089433	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:11:53 [MainThread] INFO [StudyEvaluater] - (222 in 563) XJTr0223:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 163	tn: 72613725	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:13:00 [MainThread] INFO [StudyEvaluater] - (223 in 563) XJTr0224:	ap: 0.0440	auc: 0.5040	precision: 0.0839	recall: 0.0081	sensitivity: 0.0081	specificity: 1.0000	dsc: 0.0147	hd95: 71.5211	tp: 25	fp: 273	fn: 3079	tn: 73134799	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 4	per_target_fn: 1
2022-02-11 18:13:41 [MainThread] INFO [StudyEvaluater] - (224 in 563) XJTr0225:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 11.7526	tp: 0	fp: 395	fn: 114	tn: 73137667	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 18:13:58 [MainThread] INFO [StudyEvaluater] - (225 in 563) XJTr0226:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 355	tn: 73137821	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:14:38 [MainThread] INFO [StudyEvaluater] - (226 in 563) XJTr0227:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 23.2433	tp: 0	fp: 77	fn: 594	tn: 73137505	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 2
2022-02-11 18:15:21 [MainThread] INFO [StudyEvaluater] - (227 in 563) XJTr0228:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 41.9954	tp: 0	fp: 41	fn: 1654	tn: 76020065	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 18:16:05 [MainThread] INFO [StudyEvaluater] - (228 in 563) XJTr0229:	ap: 0.6175	auc: 0.7714	precision: 0.9637	recall: 0.5427	sensitivity: 0.5427	specificity: 1.0000	dsc: 0.6944	hd95: 4.9244	tp: 7082	fp: 267	fn: 5967	tn: 76794876	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:16:49 [MainThread] INFO [StudyEvaluater] - (229 in 563) XJTr0230:	ap: 0.2629	auc: 0.5569	precision: 0.4688	recall: 0.1138	sensitivity: 0.1138	specificity: 1.0000	dsc: 0.1832	hd95: 145.8717	tp: 301	fp: 341	fn: 2343	tn: 78902359	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 18:17:08 [MainThread] INFO [StudyEvaluater] - (230 in 563) XJTr0231:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 283	tn: 84410085	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:17:28 [MainThread] INFO [StudyEvaluater] - (231 in 563) XJTr0232:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 138	tn: 85458806	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:18:18 [MainThread] INFO [StudyEvaluater] - (232 in 563) XJTr0233:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 38.1412	tp: 0	fp: 629	fn: 1017	tn: 87030162	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 18:19:08 [MainThread] INFO [StudyEvaluater] - (233 in 563) XJTr0234:	ap: 0.0167	auc: 0.5010	precision: 0.0323	recall: 0.0021	sensitivity: 0.0021	specificity: 1.0000	dsc: 0.0039	hd95: 4.3287	tp: 1	fp: 30	fn: 476	tn: 87293445	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 18:20:00 [MainThread] INFO [StudyEvaluater] - (234 in 563) XJTr0235:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 156.4537	tp: 0	fp: 43	fn: 267	tn: 87555786	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 18:20:52 [MainThread] INFO [StudyEvaluater] - (235 in 563) XJTr0236:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 133.7706	tp: 0	fp: 834	fn: 1180	tn: 88340514	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 18:21:12 [MainThread] INFO [StudyEvaluater] - (236 in 563) XJTr0237:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 283	tn: 88866533	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:22:34 [MainThread] INFO [StudyEvaluater] - (237 in 563) XJTr0238:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 66.6540	tp: 0	fp: 40	fn: 252	tn: 89128668	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 18:22:54 [MainThread] INFO [StudyEvaluater] - (238 in 563) XJTr0239:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 2995	tn: 89388109	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:23:49 [MainThread] INFO [StudyEvaluater] - (239 in 563) XJTr0240:	ap: 0.6464	auc: 0.8568	precision: 0.9360	recall: 0.7136	sensitivity: 0.7136	specificity: 1.0000	dsc: 0.8098	hd95: 1.4142	tp: 2048	fp: 140	fn: 822	tn: 89912382	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 18:24:10 [MainThread] INFO [StudyEvaluater] - (240 in 563) XJTr0241:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 977	tn: 91487279	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:25:04 [MainThread] INFO [StudyEvaluater] - (241 in 563) XJTr0242:	ap: 0.3621	auc: 0.5742	precision: 0.6500	recall: 0.1485	sensitivity: 0.1485	specificity: 1.0000	dsc: 0.2417	hd95: 38.4870	tp: 91	fp: 49	fn: 522	tn: 91749738	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:26:00 [MainThread] INFO [StudyEvaluater] - (242 in 563) XJTr0243:	ap: 0.5302	auc: 0.8978	precision: 0.6626	recall: 0.7957	sensitivity: 0.7957	specificity: 1.0000	dsc: 0.7230	hd95: 69.8624	tp: 1398	fp: 712	fn: 359	tn: 91747931	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 18:26:54 [MainThread] INFO [StudyEvaluater] - (243 in 563) XJTr0244:	ap: 0.6396	auc: 0.9380	precision: 0.8413	recall: 0.8760	sensitivity: 0.8760	specificity: 1.0000	dsc: 0.8583	hd95: 0.5000	tp: 106	fp: 20	fn: 15	tn: 91750259	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 18:27:14 [MainThread] INFO [StudyEvaluater] - (244 in 563) XJTr0245:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 298	tn: 91750102	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:28:10 [MainThread] INFO [StudyEvaluater] - (245 in 563) XJTr0246:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 0.9999	dsc: 0.0000	hd95: 181.8003	tp: 0	fp: 7860	fn: 40	tn: 91742500	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 18:29:04 [MainThread] INFO [StudyEvaluater] - (246 in 563) XJTr0247:	ap: 0.1035	auc: 0.5071	precision: 0.2000	recall: 0.0142	sensitivity: 0.0142	specificity: 1.0000	dsc: 0.0264	hd95: 4.3875	tp: 8	fp: 32	fn: 557	tn: 91749803	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 18:29:59 [MainThread] INFO [StudyEvaluater] - (247 in 563) XJTr0248:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 148.5368	tp: 0	fp: 735	fn: 1010	tn: 91748655	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 18:30:52 [MainThread] INFO [StudyEvaluater] - (248 in 563) XJTr0249:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 85.6318	tp: 0	fp: 636	fn: 172	tn: 91749592	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 18:31:47 [MainThread] INFO [StudyEvaluater] - (249 in 563) XJTr0250:	ap: 0.5467	auc: 0.8195	precision: 0.7739	recall: 0.6389	sensitivity: 0.6389	specificity: 1.0000	dsc: 0.7000	hd95: 53.2785	tp: 883	fp: 258	fn: 499	tn: 91748760	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 18:32:42 [MainThread] INFO [StudyEvaluater] - (250 in 563) XJTr0251:	ap: 0.0949	auc: 0.5578	precision: 0.1319	recall: 0.1157	sensitivity: 0.1157	specificity: 1.0000	dsc: 0.1233	hd95: 59.9923	tp: 93	fp: 612	fn: 711	tn: 91748984	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:33:39 [MainThread] INFO [StudyEvaluater] - (251 in 563) XJTr0252:	ap: 0.2389	auc: 0.7169	precision: 0.2608	recall: 0.4338	sensitivity: 0.4338	specificity: 1.0000	dsc: 0.3258	hd95: 179.6352	tp: 488	fp: 1383	fn: 637	tn: 91747892	per_target_precision: 0.1429	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 6	per_target_fn: 0
2022-02-11 18:34:36 [MainThread] INFO [StudyEvaluater] - (252 in 563) XJTr0253:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 159.0196	tp: 0	fp: 380	fn: 216	tn: 93060524	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 18:35:30 [MainThread] INFO [StudyEvaluater] - (253 in 563) XJTr0254:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 5.6125	tp: 0	fp: 38	fn: 113	tn: 93060969	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 18:36:24 [MainThread] INFO [StudyEvaluater] - (254 in 563) XJTr0255:	ap: 0.6253	auc: 0.8446	precision: 0.9059	recall: 0.6892	sensitivity: 0.6892	specificity: 1.0000	dsc: 0.7828	hd95: 2.9155	tp: 4353	fp: 452	fn: 1963	tn: 93316496	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:37:21 [MainThread] INFO [StudyEvaluater] - (255 in 563) XJTr0256:	ap: 0.6117	auc: 0.9051	precision: 0.8183	recall: 0.8102	sensitivity: 0.8102	specificity: 1.0000	dsc: 0.8142	hd95: 180.4019	tp: 5003	fp: 1111	fn: 1172	tn: 93578122	per_target_precision: 0.3333	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 2	per_target_fn: 0
2022-02-11 18:38:16 [MainThread] INFO [StudyEvaluater] - (256 in 563) XJTr0257:	ap: 0.5351	auc: 0.6145	precision: 0.9557	recall: 0.2289	sensitivity: 0.2289	specificity: 1.0000	dsc: 0.3694	hd95: 5.7009	tp: 4743	fp: 220	fn: 15976	tn: 93564469	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:39:12 [MainThread] INFO [StudyEvaluater] - (257 in 563) XJTr0258:	ap: 0.4621	auc: 0.6206	precision: 0.8036	recall: 0.2413	sensitivity: 0.2413	specificity: 1.0000	dsc: 0.3711	hd95: 76.5865	tp: 180	fp: 44	fn: 566	tn: 93846762	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:39:33 [MainThread] INFO [StudyEvaluater] - (258 in 563) XJTr0259:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 143	tn: 94633841	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:40:29 [MainThread] INFO [StudyEvaluater] - (259 in 563) XJTr0260:	ap: 0.3390	auc: 0.8990	precision: 0.2790	recall: 0.7981	sensitivity: 0.7981	specificity: 1.0000	dsc: 0.4134	hd95: 69.4136	tp: 166	fp: 429	fn: 42	tn: 95419779	per_target_precision: 0.2500	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 3	per_target_fn: 0
2022-02-11 18:40:51 [MainThread] INFO [StudyEvaluater] - (260 in 563) XJTr0261:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 242	tn: 96206606	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:41:51 [MainThread] INFO [StudyEvaluater] - (261 in 563) XJTr0262:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 182.6955	tp: 0	fp: 3843	fn: 12269	tn: 96452880	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 18:42:49 [MainThread] INFO [StudyEvaluater] - (262 in 563) XJTr0263:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 0.9999	dsc: 0.0000	hd95: 165.9690	tp: 0	fp: 9336	fn: 102	tn: 96721698	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 2	per_target_fn: 1
2022-02-11 18:43:47 [MainThread] INFO [StudyEvaluater] - (263 in 563) XJTr0264:	ap: 0.0169	auc: 0.5075	precision: 0.0263	recall: 0.0149	sensitivity: 0.0149	specificity: 1.0000	dsc: 0.0190	hd95: 3.3504	tp: 3	fp: 111	fn: 198	tn: 96992968	per_target_precision: 1.0000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 0	per_target_fn: 0
2022-02-11 18:44:45 [MainThread] INFO [StudyEvaluater] - (264 in 563) XJTr0265:	ap: 0.3045	auc: 0.9119	precision: 0.1971	recall: 0.8238	sensitivity: 0.8238	specificity: 1.0000	dsc: 0.3180	hd95: 26.2166	tp: 201	fp: 819	fn: 43	tn: 97254361	per_target_precision: 0.5000	per_target_recall: 1.0000	per_target_tp: 1	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:45:43 [MainThread] INFO [StudyEvaluater] - (265 in 563) XJTr0266:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 3.7749	tp: 0	fp: 89	fn: 181	tn: 97255154	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 1	per_target_fn: 1
2022-02-11 18:46:05 [MainThread] INFO [StudyEvaluater] - (266 in 563) XJTr0268:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 623	tn: 98565521	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
2022-02-11 18:47:04 [MainThread] INFO [StudyEvaluater] - (267 in 563) XJTr0269:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 80.2403	tp: 0	fp: 1108	fn: 703	tn: 98564333	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 1
2022-02-11 18:48:04 [MainThread] INFO [StudyEvaluater] - (268 in 563) XJTr0270:	ap: 0.5574	auc: 0.7807	precision: 0.8341	recall: 0.5615	sensitivity: 0.5615	specificity: 1.0000	dsc: 0.6711	hd95: 7.3900	tp: 4052	fp: 806	fn: 3165	tn: 98558121	per_target_precision: 0.4000	per_target_recall: 1.0000	per_target_tp: 2	per_target_fp: 3	per_target_fn: 0
2022-02-11 18:49:05 [MainThread] INFO [StudyEvaluater] - (269 in 563) XJTr0271:	ap: 0.4759	auc: 0.8925	precision: 0.5593	recall: 0.7850	sensitivity: 0.7850	specificity: 1.0000	dsc: 0.6532	hd95: 1.8708	tp: 1811	fp: 1427	fn: 496	tn: 99086698	per_target_precision: 0.6667	per_target_recall: 1.0000	per_target_tp: 2	per_target_fp: 1	per_target_fn: 0
2022-02-11 18:49:27 [MainThread] INFO [StudyEvaluater] - (270 in 563) XJTr0272:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 1223	tn: 99089209	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 2
2022-02-11 18:50:28 [MainThread] INFO [StudyEvaluater] - (271 in 563) XJTr0273:	ap: 0.0000	auc: 0.5000	precision: 0.0000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 169.1935	tp: 0	fp: 2995	fn: 739	tn: 99348842	per_target_precision: 0.0000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 3	per_target_fn: 2
2022-02-11 18:50:50 [MainThread] INFO [StudyEvaluater] - (272 in 563) XJTr0274:	ap: 0.2500	auc: 0.5000	precision: 0.5000	recall: 0.0000	sensitivity: 0.0000	specificity: 1.0000	dsc: 0.0000	hd95: 1.0000	tp: 0	fp: 0	fn: 384	tn: 99876480	per_target_precision: 0.5000	per_target_recall: 0.0000	per_target_tp: 0	per_target_fp: 0	per_target_fn: 1
